"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"y"
56	"self-employed"	"married"	"tertiary"	"no"	349	"yes"	"no"	"telephone"	4	"may"	186	4	"no"
33	"management"	"single"	"secondary"	"no"	219	"yes"	"no"	"cellular"	18	"may"	19	4	"no"
32	"management"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	22	"jul"	455	2	"no"
22	"housemaid"	"single"	"secondary"	"no"	1796	"no"	"no"	"cellular"	28	"jun"	369	3	"yes"
27	"services"	"divorced"	"secondary"	"no"	96	"yes"	"no"	"unknown"	8	"may"	31	1	"no"
31	"blue-collar"	"married"	"secondary"	"no"	457	"yes"	"no"	"cellular"	11	"may"	236	1	"no"
44	"technician"	"married"	"secondary"	"no"	331	"yes"	"no"	"cellular"	20	"aug"	256	4	"no"
45	"blue-collar"	"married"	"primary"	"no"	-60	"no"	"no"	"cellular"	31	"jul"	110	4	"no"
33	"blue-collar"	"married"	"primary"	"no"	-3	"yes"	"no"	"telephone"	17	"apr"	114	2	"no"
47	"services"	"married"	"primary"	"no"	1095	"no"	"yes"	"unknown"	2	"jun"	357	2	"no"
44	"blue-collar"	"married"	"primary"	"no"	617	"yes"	"no"	"unknown"	13	"may"	227	2	"no"
36	"management"	"single"	"tertiary"	"no"	774	"no"	"no"	"cellular"	19	"nov"	193	2	"no"
30	"services"	"married"	"secondary"	"no"	4	"yes"	"no"	"cellular"	11	"jul"	188	2	"no"
38	"technician"	"married"	"secondary"	"no"	2220	"no"	"no"	"cellular"	7	"jul"	87	2	"no"
28	"blue-collar"	"single"	"secondary"	"no"	-303	"yes"	"no"	"unknown"	23	"may"	277	2	"no"
48	"blue-collar"	"married"	"secondary"	"no"	341	"yes"	"yes"	"unknown"	26	"jun"	251	3	"no"
44	"housemaid"	"married"	"primary"	"no"	0	"yes"	"no"	"telephone"	9	"jul"	224	1	"no"
27	"services"	"single"	"secondary"	"no"	0	"no"	"no"	"cellular"	1	"jun"	181	1	"no"
37	"admin."	"divorced"	"secondary"	"no"	450	"yes"	"yes"	"unknown"	24	"jun"	15	1	"no"
28	"technician"	"married"	"secondary"	"no"	742	"no"	"no"	"cellular"	26	"may"	236	1	"yes"
52	"housemaid"	"married"	"primary"	"no"	420	"no"	"no"	"cellular"	7	"aug"	139	4	"no"
57	"blue-collar"	"married"	"unknown"	"no"	108	"no"	"no"	"unknown"	12	"jun"	98	1	"no"
49	"entrepreneur"	"married"	"primary"	"no"	-63	"yes"	"no"	"unknown"	14	"may"	416	2	"no"
48	"admin."	"married"	"secondary"	"no"	-509	"no"	"yes"	"cellular"	8	"jul"	302	3	"no"
46	"blue-collar"	"married"	"secondary"	"no"	1685	"yes"	"no"	"cellular"	29	"aug"	203	2	"no"
55	"management"	"single"	"secondary"	"no"	1507	"yes"	"no"	"cellular"	30	"jul"	114	3	"no"
45	"blue-collar"	"married"	"secondary"	"no"	3037	"no"	"no"	"unknown"	16	"jun"	60	2	"no"
42	"technician"	"married"	"secondary"	"no"	758	"yes"	"no"	"cellular"	15	"jul"	129	4	"no"
46	"admin."	"divorced"	"secondary"	"no"	1342	"yes"	"no"	"cellular"	4	"feb"	135	1	"no"
47	"management"	"single"	"tertiary"	"no"	440	"no"	"no"	"cellular"	21	"aug"	71	4	"no"
36	"services"	"married"	"secondary"	"no"	183	"yes"	"no"	"unknown"	20	"may"	103	3	"no"
42	"technician"	"single"	"secondary"	"no"	417	"no"	"no"	"cellular"	21	"jul"	177	1	"no"
47	"technician"	"married"	"secondary"	"no"	459	"no"	"no"	"cellular"	28	"jan"	226	1	"no"
29	"services"	"married"	"secondary"	"no"	30	"yes"	"no"	"cellular"	23	"jul"	74	3	"no"
31	"services"	"married"	"tertiary"	"no"	309	"yes"	"yes"	"unknown"	7	"may"	294	1	"no"
32	"entrepreneur"	"married"	"secondary"	"no"	126	"yes"	"yes"	"cellular"	23	"jul"	538	2	"no"
32	"management"	"single"	"tertiary"	"no"	438	"no"	"no"	"cellular"	21	"aug"	318	5	"no"
46	"technician"	"married"	"secondary"	"no"	1322	"yes"	"yes"	"cellular"	19	"nov"	514	1	"no"
47	"blue-collar"	"married"	"primary"	"no"	206	"yes"	"yes"	"cellular"	7	"may"	118	1	"no"
49	"admin."	"divorced"	"secondary"	"no"	283	"yes"	"no"	"unknown"	26	"may"	614	2	"no"
46	"blue-collar"	"married"	"primary"	"no"	938	"yes"	"no"	"unknown"	2	"jun"	92	2	"no"
27	"admin."	"single"	"secondary"	"no"	464	"no"	"no"	"cellular"	10	"mar"	103	1	"no"
37	"blue-collar"	"married"	"primary"	"no"	2120	"yes"	"no"	"cellular"	21	"nov"	150	4	"no"
33	"technician"	"single"	"secondary"	"no"	1064	"yes"	"no"	"cellular"	15	"may"	173	2	"no"
56	"admin."	"married"	"secondary"	"no"	2146	"no"	"yes"	"unknown"	9	"jun"	594	1	"no"
47	"services"	"divorced"	"secondary"	"no"	287	"no"	"no"	"unknown"	20	"jun"	63	1	"no"
57	"blue-collar"	"married"	"primary"	"no"	0	"no"	"no"	"unknown"	9	"jun"	73	2	"no"
46	"blue-collar"	"married"	"unknown"	"no"	0	"no"	"no"	"telephone"	29	"aug"	162	2	"no"
35	"admin."	"married"	"secondary"	"no"	2	"yes"	"no"	"cellular"	18	"mar"	194	1	"yes"
60	"retired"	"married"	"tertiary"	"no"	0	"yes"	"no"	"unknown"	13	"may"	34	4	"no"
56	"unemployed"	"married"	"secondary"	"no"	216	"no"	"no"	"unknown"	19	"jun"	77	1	"no"
50	"technician"	"married"	"unknown"	"no"	680	"no"	"no"	"cellular"	7	"jul"	457	5	"no"
46	"technician"	"divorced"	"tertiary"	"no"	147	"yes"	"no"	"cellular"	12	"may"	189	1	"no"
49	"management"	"married"	"tertiary"	"no"	2881	"no"	"no"	"cellular"	2	"mar"	120	3	"yes"
54	"technician"	"married"	"secondary"	"no"	473	"no"	"yes"	"cellular"	13	"aug"	112	1	"no"
39	"entrepreneur"	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	20	"jun"	375	1	"no"
34	"blue-collar"	"married"	"primary"	"no"	698	"yes"	"no"	"cellular"	4	"may"	83	5	"no"
35	"technician"	"married"	"secondary"	"no"	18	"yes"	"yes"	"cellular"	14	"may"	62	2	"no"
33	"technician"	"single"	"secondary"	"no"	0	"no"	"no"	"cellular"	26	"aug"	73	4	"no"
50	"admin."	"married"	"secondary"	"yes"	-437	"yes"	"yes"	"unknown"	17	"jun"	83	1	"no"
27	"admin."	"single"	"secondary"	"no"	-181	"yes"	"yes"	"unknown"	29	"may"	81	4	"no"
44	"blue-collar"	"single"	"secondary"	"no"	-215	"yes"	"no"	"unknown"	27	"may"	163	2	"no"
47	"blue-collar"	"married"	"unknown"	"no"	61	"yes"	"no"	"unknown"	30	"may"	212	4	"no"
31	"technician"	"single"	"tertiary"	"no"	53	"no"	"no"	"cellular"	28	"jan"	97	2	"no"
34	"technician"	"married"	"secondary"	"no"	484	"no"	"no"	"unknown"	9	"may"	84	4	"no"
38	"blue-collar"	"single"	"secondary"	"no"	4	"yes"	"no"	"unknown"	2	"jun"	129	1	"no"
45	"blue-collar"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	30	"jul"	25	2	"no"
32	"management"	"married"	"tertiary"	"no"	1297	"yes"	"no"	"cellular"	15	"may"	250	1	"no"
44	"blue-collar"	"married"	"primary"	"no"	401	"yes"	"no"	"cellular"	18	"may"	41	1	"no"
51	"housemaid"	"married"	"primary"	"no"	1521	"no"	"no"	"unknown"	6	"jun"	24	1	"no"
37	"admin."	"married"	"secondary"	"no"	1967	"no"	"no"	"telephone"	27	"oct"	376	1	"yes"
40	"management"	"married"	"tertiary"	"no"	0	"yes"	"yes"	"cellular"	24	"jul"	53	1	"no"
57	"retired"	"married"	"primary"	"no"	0	"yes"	"no"	"cellular"	6	"aug"	83	2	"no"
53	"blue-collar"	"married"	"primary"	"no"	1715	"yes"	"yes"	"unknown"	27	"may"	27	1	"no"
55	"management"	"married"	"tertiary"	"no"	740	"no"	"no"	"cellular"	25	"aug"	57	3	"no"
51	"management"	"married"	"unknown"	"no"	1708	"no"	"no"	"telephone"	29	"jan"	92	3	"no"
52	"technician"	"married"	"secondary"	"no"	-33	"no"	"no"	"cellular"	20	"aug"	257	2	"no"
34	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	23	"jul"	429	1	"no"
42	"self-employed"	"married"	"tertiary"	"no"	753	"no"	"no"	"unknown"	17	"jun"	31	1	"no"
38	"management"	"single"	"tertiary"	"no"	-119	"yes"	"no"	"cellular"	14	"may"	185	1	"no"
28	"self-employed"	"single"	"tertiary"	"no"	222	"no"	"yes"	"cellular"	21	"jul"	125	1	"no"
30	"management"	"single"	"tertiary"	"no"	717	"yes"	"no"	"cellular"	13	"aug"	130	3	"no"
37	"management"	"married"	"tertiary"	"no"	1066	"yes"	"no"	"cellular"	23	"jul"	181	1	"no"
34	"management"	"married"	"tertiary"	"no"	1267	"yes"	"no"	"unknown"	2	"jun"	87	4	"no"
41	"housemaid"	"married"	"primary"	"no"	1332	"no"	"no"	"telephone"	2	"feb"	122	3	"no"
38	"management"	"married"	"tertiary"	"yes"	-1007	"yes"	"yes"	"unknown"	19	"jun"	71	1	"no"
56	"blue-collar"	"married"	"secondary"	"no"	121	"no"	"no"	"cellular"	5	"feb"	151	1	"no"
32	"technician"	"single"	"secondary"	"no"	28	"yes"	"no"	"cellular"	18	"nov"	368	1	"no"
31	"services"	"married"	"secondary"	"no"	-538	"no"	"yes"	"unknown"	27	"may"	284	1	"no"
41	"entrepreneur"	"married"	"tertiary"	"no"	-81	"no"	"yes"	"unknown"	2	"jul"	83	3	"no"
37	"management"	"single"	"tertiary"	"no"	1379	"yes"	"no"	"unknown"	23	"may"	319	3	"no"
47	"blue-collar"	"married"	"primary"	"no"	373	"yes"	"no"	"cellular"	11	"may"	480	2	"no"
55	"retired"	"married"	"secondary"	"no"	393	"no"	"yes"	"cellular"	25	"may"	176	1	"no"
34	"blue-collar"	"single"	"secondary"	"yes"	-947	"yes"	"no"	"unknown"	8	"may"	211	3	"no"
31	"self-employed"	"single"	"tertiary"	"no"	275	"no"	"no"	"cellular"	14	"sep"	99	3	"no"
38	"entrepreneur"	"married"	"secondary"	"no"	0	"yes"	"yes"	"cellular"	19	"nov"	418	2	"no"
40	"technician"	"single"	"secondary"	"no"	34	"no"	"no"	"cellular"	20	"aug"	66	3	"no"
29	"student"	"single"	"secondary"	"no"	78	"no"	"no"	"cellular"	30	"apr"	239	1	"yes"
48	"management"	"married"	"secondary"	"no"	161	"yes"	"no"	"unknown"	5	"may"	224	3	"no"
46	"services"	"married"	"secondary"	"no"	397	"no"	"no"	"unknown"	8	"may"	93	1	"no"
55	"entrepreneur"	"married"	"secondary"	"no"	113	"yes"	"no"	"unknown"	12	"jun"	186	1	"no"
32	"self-employed"	"married"	"tertiary"	"no"	518	"no"	"no"	"cellular"	27	"aug"	462	5	"no"
48	"management"	"married"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	10	"jul"	108	1	"no"
29	"admin."	"married"	"secondary"	"no"	396	"yes"	"no"	"unknown"	30	"may"	205	2	"no"
38	"entrepreneur"	"married"	"secondary"	"no"	2139	"yes"	"no"	"unknown"	9	"may"	576	1	"no"
28	"technician"	"single"	"secondary"	"no"	-125	"yes"	"no"	"unknown"	9	"may"	67	3	"no"
29	"student"	"single"	"unknown"	"no"	2929	"no"	"no"	"cellular"	11	"aug"	91	1	"no"
55	"self-employed"	"married"	"primary"	"no"	0	"no"	"no"	"cellular"	8	"aug"	138	2	"no"
31	"admin."	"married"	"secondary"	"no"	307	"yes"	"no"	"unknown"	9	"may"	538	1	"yes"
54	"retired"	"divorced"	"tertiary"	"no"	294	"yes"	"no"	"cellular"	29	"jan"	89	1	"no"
34	"housemaid"	"married"	"secondary"	"no"	4	"yes"	"no"	"cellular"	8	"may"	81	2	"no"
38	"management"	"single"	"tertiary"	"no"	-974	"yes"	"no"	"unknown"	30	"may"	120	3	"no"
23	"blue-collar"	"single"	"secondary"	"no"	27	"yes"	"no"	"unknown"	2	"jun"	280	2	"no"
54	"retired"	"single"	"primary"	"no"	767	"no"	"no"	"unknown"	9	"jun"	42	2	"no"
33	"technician"	"married"	"secondary"	"no"	1844	"yes"	"no"	"unknown"	29	"may"	241	3	"no"
33	"management"	"single"	"secondary"	"no"	15	"no"	"no"	"cellular"	22	"aug"	199	1	"no"
36	"self-employed"	"married"	"tertiary"	"no"	634	"yes"	"no"	"cellular"	21	"nov"	369	2	"no"
28	"housemaid"	"married"	"secondary"	"no"	1294	"yes"	"no"	"cellular"	8	"jul"	401	2	"no"
51	"housemaid"	"married"	"secondary"	"no"	429	"no"	"no"	"cellular"	14	"aug"	230	2	"no"
28	"services"	"married"	"secondary"	"no"	1394	"yes"	"no"	"cellular"	20	"apr"	293	2	"no"
48	"management"	"married"	"secondary"	"no"	286	"no"	"no"	"cellular"	12	"aug"	127	1	"no"
53	"management"	"divorced"	"secondary"	"no"	425	"no"	"no"	"cellular"	15	"jul"	416	3	"no"
32	"blue-collar"	"single"	"primary"	"no"	181	"yes"	"no"	"cellular"	6	"may"	90	1	"no"
45	"blue-collar"	"married"	"primary"	"no"	751	"no"	"no"	"cellular"	28	"aug"	151	4	"no"
44	"technician"	"married"	"secondary"	"no"	251	"no"	"no"	"unknown"	20	"jun"	14	6	"no"
32	"technician"	"married"	"tertiary"	"no"	463	"yes"	"no"	"unknown"	13	"may"	128	2	"no"
37	"technician"	"single"	"secondary"	"no"	435	"yes"	"no"	"unknown"	26	"may"	210	1	"no"
37	"services"	"single"	"secondary"	"no"	594	"yes"	"no"	"cellular"	29	"jan"	359	1	"no"
32	"blue-collar"	"married"	"secondary"	"no"	3166	"yes"	"no"	"cellular"	20	"nov"	418	3	"no"
32	"services"	"married"	"secondary"	"no"	241	"no"	"no"	"unknown"	30	"may"	197	3	"no"
44	"services"	"single"	"secondary"	"no"	1378	"yes"	"no"	"unknown"	8	"may"	257	2	"no"
32	"services"	"single"	"secondary"	"no"	396	"yes"	"no"	"cellular"	13	"may"	257	4	"no"
59	"retired"	"married"	"primary"	"no"	2722	"no"	"no"	"unknown"	16	"jun"	145	1	"no"
50	"technician"	"divorced"	"secondary"	"no"	-556	"yes"	"yes"	"cellular"	22	"jul"	270	2	"no"
23	"technician"	"single"	"secondary"	"yes"	150	"yes"	"yes"	"unknown"	6	"jun"	66	5	"no"
51	"technician"	"divorced"	"secondary"	"yes"	-113	"no"	"yes"	"cellular"	22	"jul"	314	4	"no"
33	"technician"	"single"	"tertiary"	"no"	0	"no"	"no"	"cellular"	28	"aug"	56	2	"no"
35	"blue-collar"	"single"	"primary"	"no"	-230	"yes"	"no"	"cellular"	14	"jul"	183	3	"no"
44	"technician"	"married"	"tertiary"	"no"	1454	"no"	"no"	"unknown"	11	"jun"	156	2	"no"
59	"management"	"married"	"secondary"	"no"	32	"no"	"no"	"telephone"	10	"jul"	121	1	"no"
56	"blue-collar"	"married"	"primary"	"no"	0	"no"	"no"	"unknown"	27	"jun"	291	2	"no"
45	"management"	"married"	"tertiary"	"no"	2	"yes"	"no"	"cellular"	16	"jul"	192	2	"no"
40	"blue-collar"	"married"	"secondary"	"no"	3122	"yes"	"no"	"unknown"	12	"may"	344	3	"no"
33	"self-employed"	"married"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	19	"nov"	122	2	"no"
31	"admin."	"married"	"secondary"	"no"	-106	"yes"	"no"	"cellular"	3	"feb"	258	4	"no"
40	"unemployed"	"married"	"secondary"	"no"	1077	"yes"	"yes"	"cellular"	17	"nov"	148	2	"no"
30	"blue-collar"	"single"	"secondary"	"no"	0	"yes"	"no"	"unknown"	5	"may"	5	2	"no"
30	"blue-collar"	"married"	"secondary"	"no"	68	"yes"	"yes"	"unknown"	16	"may"	393	2	"no"
46	"services"	"married"	"secondary"	"no"	25	"no"	"yes"	"unknown"	25	"jun"	167	2	"no"
40	"admin."	"married"	"secondary"	"no"	1313	"yes"	"no"	"cellular"	4	"may"	171	4	"no"
32	"blue-collar"	"single"	"secondary"	"no"	1029	"no"	"no"	"cellular"	5	"jul"	175	4	"no"
51	"management"	"married"	"tertiary"	"no"	941	"yes"	"yes"	"cellular"	18	"jul"	252	6	"no"
51	"self-employed"	"divorced"	"secondary"	"no"	1291	"yes"	"no"	"unknown"	3	"jun"	51	2	"no"
33	"technician"	"married"	"secondary"	"no"	79	"no"	"no"	"cellular"	29	"aug"	144	3	"no"
30	"services"	"single"	"secondary"	"no"	1649	"yes"	"no"	"unknown"	23	"may"	206	1	"no"
43	"unemployed"	"divorced"	"primary"	"no"	-70	"yes"	"no"	"cellular"	12	"may"	124	2	"no"
50	"management"	"single"	"tertiary"	"no"	297	"yes"	"no"	"unknown"	5	"may"	119	1	"no"
32	"management"	"married"	"tertiary"	"no"	1196	"yes"	"no"	"cellular"	11	"jul"	508	1	"no"
35	"services"	"married"	"secondary"	"no"	1659	"yes"	"no"	"unknown"	3	"jul"	197	1	"no"
52	"self-employed"	"married"	"tertiary"	"no"	583	"yes"	"no"	"cellular"	22	"aug"	132	1	"no"
43	"housemaid"	"married"	"primary"	"no"	18	"yes"	"yes"	"unknown"	15	"may"	192	3	"no"
33	"admin."	"single"	"secondary"	"no"	2548	"yes"	"no"	"cellular"	20	"nov"	179	2	"no"
41	"technician"	"divorced"	"secondary"	"no"	0	"yes"	"no"	"cellular"	17	"nov"	386	2	"no"
31	"technician"	"single"	"tertiary"	"no"	110	"no"	"no"	"cellular"	21	"aug"	238	4	"no"
50	"housemaid"	"married"	"secondary"	"no"	3016	"yes"	"no"	"telephone"	13	"may"	65	5	"no"
32	"technician"	"single"	"tertiary"	"no"	20	"yes"	"yes"	"cellular"	18	"aug"	193	5	"no"
32	"technician"	"divorced"	"secondary"	"no"	210	"yes"	"yes"	"unknown"	7	"may"	188	2	"no"
36	"technician"	"divorced"	"secondary"	"no"	861	"no"	"no"	"telephone"	29	"aug"	140	2	"no"
31	"management"	"single"	"tertiary"	"no"	47	"no"	"no"	"cellular"	22	"aug"	361	4	"no"
53	"self-employed"	"married"	"tertiary"	"no"	1907	"yes"	"no"	"unknown"	2	"jun"	72	3	"no"
42	"technician"	"married"	"secondary"	"no"	-350	"yes"	"yes"	"unknown"	30	"may"	149	1	"no"
49	"blue-collar"	"married"	"secondary"	"no"	-42	"no"	"no"	"cellular"	6	"aug"	585	4	"no"
47	"services"	"married"	"secondary"	"no"	1123	"no"	"yes"	"cellular"	21	"jul"	251	5	"no"
45	"admin."	"divorced"	"secondary"	"no"	875	"yes"	"yes"	"unknown"	23	"may"	292	2	"no"
45	"admin."	"married"	"secondary"	"no"	129	"yes"	"no"	"cellular"	2	"mar"	145	1	"no"
33	"management"	"single"	"secondary"	"no"	1558	"yes"	"no"	"cellular"	17	"apr"	97	1	"no"
40	"self-employed"	"married"	"tertiary"	"no"	1498	"no"	"no"	"cellular"	4	"feb"	62	1	"no"
30	"self-employed"	"married"	"tertiary"	"no"	5	"yes"	"yes"	"cellular"	9	"jul"	99	2	"no"
55	"retired"	"married"	"tertiary"	"no"	2996	"no"	"no"	"unknown"	5	"jun"	49	1	"no"
36	"admin."	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	21	"may"	117	1	"no"
34	"admin."	"married"	"secondary"	"no"	580	"yes"	"yes"	"cellular"	11	"may"	228	1	"no"
34	"services"	"married"	"secondary"	"no"	798	"yes"	"no"	"unknown"	2	"jun"	304	2	"no"
35	"management"	"single"	"secondary"	"no"	83	"yes"	"no"	"cellular"	6	"may"	90	1	"no"
39	"services"	"divorced"	"primary"	"no"	471	"yes"	"no"	"unknown"	6	"may"	161	2	"no"
44	"entrepreneur"	"married"	"primary"	"no"	1434	"yes"	"no"	"cellular"	18	"may"	284	3	"no"
42	"services"	"married"	"secondary"	"no"	1263	"yes"	"no"	"unknown"	6	"may"	114	2	"no"
38	"admin."	"married"	"secondary"	"no"	884	"yes"	"no"	"unknown"	5	"jun"	57	2	"no"
52	"technician"	"married"	"secondary"	"no"	989	"no"	"no"	"cellular"	11	"aug"	356	1	"no"
28	"management"	"single"	"tertiary"	"no"	1825	"no"	"no"	"cellular"	9	"mar"	236	1	"yes"
52	"technician"	"married"	"tertiary"	"no"	214	"no"	"no"	"cellular"	29	"aug"	161	3	"no"
40	"technician"	"divorced"	"secondary"	"no"	237	"no"	"no"	"cellular"	25	"aug"	87	5	"no"
58	"retired"	"married"	"unknown"	"no"	-230	"no"	"yes"	"cellular"	8	"jul"	133	2	"no"
55	"unknown"	"married"	"primary"	"no"	2074	"no"	"no"	"unknown"	20	"jun"	19	4	"no"
44	"management"	"married"	"tertiary"	"no"	223	"yes"	"no"	"unknown"	9	"may"	93	2	"no"
43	"blue-collar"	"married"	"secondary"	"no"	514	"yes"	"yes"	"cellular"	20	"apr"	34	2	"no"
39	"technician"	"divorced"	"secondary"	"no"	1270	"yes"	"no"	"unknown"	29	"may"	245	4	"no"
37	"management"	"divorced"	"tertiary"	"yes"	26	"no"	"yes"	"cellular"	21	"nov"	22	1	"no"
27	"admin."	"single"	"secondary"	"no"	1391	"yes"	"no"	"unknown"	27	"may"	319	1	"no"
29	"technician"	"single"	"secondary"	"no"	286	"no"	"no"	"telephone"	2	"feb"	70	2	"no"
57	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	19	"aug"	188	4	"no"
38	"technician"	"married"	"secondary"	"no"	253	"yes"	"no"	"unknown"	5	"may"	416	1	"no"
52	"entrepreneur"	"married"	"secondary"	"no"	113	"yes"	"yes"	"unknown"	5	"may"	127	1	"no"
45	"technician"	"married"	"secondary"	"no"	639	"yes"	"no"	"unknown"	13	"may"	192	1	"no"
48	"technician"	"married"	"secondary"	"no"	425	"yes"	"no"	"unknown"	4	"jun"	357	4	"no"
42	"retired"	"married"	"secondary"	"no"	56	"yes"	"no"	"unknown"	5	"may"	215	1	"no"
38	"blue-collar"	"married"	"primary"	"no"	668	"no"	"no"	"unknown"	8	"may"	238	1	"no"
52	"entrepreneur"	"married"	"tertiary"	"no"	507	"no"	"no"	"cellular"	18	"nov"	123	2	"no"
38	"management"	"married"	"tertiary"	"no"	178	"no"	"no"	"cellular"	6	"aug"	170	3	"no"
25	"blue-collar"	"single"	"secondary"	"yes"	15	"yes"	"no"	"telephone"	6	"may"	44	1	"no"
46	"self-employed"	"married"	"primary"	"no"	49	"no"	"no"	"cellular"	27	"aug"	197	6	"no"
48	"blue-collar"	"single"	"secondary"	"no"	574	"no"	"no"	"cellular"	12	"may"	328	2	"no"
52	"self-employed"	"married"	"tertiary"	"no"	2289	"yes"	"yes"	"cellular"	21	"nov"	81	1	"no"
37	"services"	"married"	"secondary"	"no"	22	"yes"	"yes"	"unknown"	8	"may"	160	1	"no"
36	"services"	"married"	"secondary"	"no"	33	"yes"	"yes"	"cellular"	22	"aug"	81	2	"no"
31	"technician"	"single"	"tertiary"	"no"	491	"yes"	"no"	"unknown"	8	"may"	237	1	"no"
28	"technician"	"single"	"secondary"	"no"	122	"no"	"no"	"cellular"	3	"feb"	155	4	"no"
34	"technician"	"single"	"secondary"	"no"	264	"yes"	"no"	"cellular"	17	"apr"	222	1	"no"
42	"services"	"married"	"unknown"	"no"	-1085	"no"	"yes"	"cellular"	21	"nov"	45	1	"no"
43	"management"	"married"	"tertiary"	"no"	400	"yes"	"no"	"unknown"	5	"may"	256	1	"no"
36	"technician"	"divorced"	"tertiary"	"no"	1174	"yes"	"no"	"cellular"	18	"nov"	192	2	"no"
29	"services"	"divorced"	"secondary"	"no"	92	"yes"	"no"	"cellular"	7	"may"	240	1	"no"
45	"housemaid"	"married"	"primary"	"no"	1526	"yes"	"no"	"telephone"	28	"jan"	109	1	"no"
33	"blue-collar"	"married"	"secondary"	"no"	18	"yes"	"no"	"cellular"	18	"may"	312	3	"no"
28	"student"	"single"	"secondary"	"no"	197	"yes"	"no"	"cellular"	12	"may"	32	1	"no"
45	"technician"	"married"	"secondary"	"no"	0	"yes"	"yes"	"unknown"	20	"jun"	8	5	"no"
60	"management"	"married"	"primary"	"no"	703	"yes"	"no"	"unknown"	14	"may"	378	1	"no"
29	"services"	"single"	"secondary"	"no"	192	"no"	"no"	"cellular"	30	"jan"	327	4	"no"
51	"blue-collar"	"divorced"	"primary"	"no"	37	"yes"	"no"	"cellular"	13	"may"	341	1	"no"
44	"retired"	"divorced"	"primary"	"no"	2083	"yes"	"no"	"unknown"	28	"may"	124	1	"no"
59	"admin."	"married"	"secondary"	"no"	-797	"no"	"yes"	"cellular"	17	"jul"	225	3	"no"
29	"management"	"single"	"tertiary"	"no"	-11	"yes"	"no"	"cellular"	14	"may"	164	2	"no"
38	"management"	"married"	"tertiary"	"no"	-498	"no"	"no"	"cellular"	14	"aug"	85	6	"no"
38	"self-employed"	"married"	"secondary"	"no"	30	"no"	"no"	"unknown"	16	"jun"	91	1	"no"
36	"management"	"married"	"tertiary"	"no"	1604	"yes"	"no"	"unknown"	11	"jun"	47	3	"no"
41	"management"	"married"	"secondary"	"no"	23	"no"	"yes"	"cellular"	21	"nov"	59	1	"no"
42	"technician"	"single"	"secondary"	"no"	1882	"yes"	"no"	"unknown"	15	"may"	87	1	"no"
59	"admin."	"married"	"unknown"	"no"	283	"no"	"yes"	"unknown"	17	"nov"	300	1	"no"
32	"technician"	"married"	"secondary"	"no"	659	"no"	"yes"	"cellular"	28	"jul"	446	2	"no"
20	"student"	"single"	"secondary"	"no"	162	"no"	"no"	"cellular"	25	"may"	106	2	"no"
50	"blue-collar"	"divorced"	"primary"	"no"	-232	"yes"	"no"	"unknown"	19	"jun"	168	1	"no"
33	"management"	"single"	"tertiary"	"no"	112	"no"	"no"	"cellular"	22	"aug"	112	4	"no"
48	"entrepreneur"	"single"	"tertiary"	"no"	2313	"no"	"no"	"unknown"	6	"jun"	130	1	"no"
26	"unemployed"	"single"	"tertiary"	"no"	102	"no"	"no"	"cellular"	28	"jul"	377	2	"no"
41	"blue-collar"	"divorced"	"unknown"	"no"	19	"no"	"yes"	"cellular"	8	"jul"	514	5	"no"
59	"housemaid"	"married"	"primary"	"no"	509	"no"	"yes"	"telephone"	23	"jul"	67	2	"no"
35	"management"	"single"	"tertiary"	"no"	644	"yes"	"no"	"unknown"	30	"may"	120	2	"no"
35	"services"	"married"	"secondary"	"no"	33	"yes"	"no"	"cellular"	22	"jul"	181	1	"no"
36	"technician"	"single"	"secondary"	"no"	159	"yes"	"no"	"cellular"	22	"aug"	251	4	"no"
58	"services"	"married"	"secondary"	"no"	688	"no"	"no"	"cellular"	6	"aug"	152	2	"no"
31	"services"	"single"	"secondary"	"no"	-341	"no"	"no"	"unknown"	4	"jun"	171	3	"no"
40	"services"	"divorced"	"secondary"	"no"	160	"no"	"no"	"cellular"	14	"jul"	123	3	"no"
41	"blue-collar"	"single"	"secondary"	"no"	428	"yes"	"no"	"cellular"	12	"may"	92	1	"no"
41	"admin."	"married"	"secondary"	"no"	338	"yes"	"no"	"unknown"	16	"may"	121	1	"no"
34	"services"	"single"	"secondary"	"no"	581	"yes"	"no"	"unknown"	21	"may"	176	4	"no"
23	"management"	"single"	"tertiary"	"no"	736	"yes"	"no"	"cellular"	30	"apr"	119	1	"no"
27	"technician"	"single"	"secondary"	"no"	0	"no"	"no"	"cellular"	31	"jul"	13	3	"no"
29	"admin."	"single"	"secondary"	"no"	132	"no"	"no"	"unknown"	23	"may"	314	3	"no"
34	"management"	"married"	"tertiary"	"yes"	-30	"yes"	"no"	"cellular"	4	"feb"	449	2	"no"
60	"retired"	"married"	"tertiary"	"no"	81	"yes"	"no"	"unknown"	5	"may"	101	1	"no"
