"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"pdays"	"previous"	"poutcome"	"y"
44	"admin."	"divorced"	"secondary"	"no"	432	"no"	"no"	"cellular"	9	"feb"	132	3	-1	0	"unknown"	"no"
31	"admin."	"single"	"tertiary"	"no"	98	"no"	"yes"	"cellular"	18	"jul"	85	2	-1	0	"unknown"	"no"
31	"technician"	"single"	"tertiary"	"no"	387	"no"	"no"	"cellular"	4	"aug"	149	1	-1	0	"unknown"	"no"
49	"blue-collar"	"married"	"secondary"	"no"	1838	"yes"	"no"	"cellular"	8	"jul"	203	1	-1	0	"unknown"	"no"
29	"admin."	"single"	"secondary"	"no"	-133	"no"	"no"	"cellular"	18	"jul"	108	1	-1	0	"unknown"	"no"
52	"management"	"married"	"tertiary"	"no"	1147	"no"	"no"	"unknown"	18	"jun"	43	1	-1	0	"unknown"	"no"
29	"admin."	"married"	"tertiary"	"no"	26	"yes"	"no"	"unknown"	28	"may"	45	1	-1	0	"unknown"	"no"
35	"blue-collar"	"married"	"secondary"	"no"	126	"yes"	"no"	"cellular"	16	"apr"	472	1	-1	0	"unknown"	"no"
28	"admin."	"single"	"secondary"	"no"	1842	"yes"	"no"	"cellular"	4	"may"	92	2	-1	0	"unknown"	"no"
34	"technician"	"single"	"secondary"	"no"	22	"yes"	"no"	"cellular"	6	"may"	197	1	-1	0	"unknown"	"no"
30	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	21	"aug"	142	2	-1	0	"unknown"	"no"
33	"entrepreneur"	"married"	"primary"	"no"	82	"yes"	"no"	"cellular"	18	"nov"	63	2	-1	0	"unknown"	"no"
42	"management"	"married"	"tertiary"	"no"	-323	"yes"	"no"	"cellular"	7	"aug"	135	2	-1	0	"unknown"	"no"
30	"services"	"single"	"secondary"	"no"	595	"yes"	"no"	"cellular"	17	"apr"	172	1	-1	0	"unknown"	"no"
32	"technician"	"married"	"secondary"	"no"	687	"no"	"no"	"cellular"	20	"aug"	161	4	-1	0	"unknown"	"no"
33	"admin."	"single"	"secondary"	"no"	32	"no"	"no"	"cellular"	11	"jul"	43	1	-1	0	"unknown"	"no"
38	"services"	"single"	"secondary"	"no"	0	"yes"	"no"	"unknown"	27	"may"	166	2	-1	0	"unknown"	"no"
25	"management"	"married"	"tertiary"	"no"	784	"yes"	"yes"	"unknown"	12	"may"	104	2	-1	0	"unknown"	"no"
31	"services"	"married"	"tertiary"	"no"	309	"yes"	"yes"	"unknown"	7	"may"	294	1	-1	0	"unknown"	"no"
32	"services"	"married"	"secondary"	"no"	241	"no"	"no"	"unknown"	30	"may"	197	3	-1	0	"unknown"	"no"
52	"blue-collar"	"married"	"primary"	"no"	1705	"no"	"no"	"cellular"	8	"may"	334	3	-1	0	"unknown"	"no"
48	"technician"	"married"	"secondary"	"no"	1526	"no"	"no"	"cellular"	6	"aug"	273	2	-1	0	"unknown"	"no"
26	"technician"	"single"	"secondary"	"no"	75	"yes"	"no"	"unknown"	27	"may"	337	2	-1	0	"unknown"	"no"
32	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	23	"may"	134	2	-1	0	"unknown"	"no"
27	"services"	"single"	"secondary"	"no"	795	"no"	"no"	"cellular"	6	"feb"	101	3	-1	0	"unknown"	"no"
52	"management"	"married"	"tertiary"	"no"	-11	"yes"	"no"	"cellular"	11	"may"	94	4	-1	0	"unknown"	"no"
42	"services"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	9	"jul"	431	1	-1	0	"unknown"	"no"
34	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	20	"aug"	263	2	-1	0	"unknown"	"no"
45	"services"	"single"	"secondary"	"no"	1515	"no"	"no"	"unknown"	20	"jun"	14	4	-1	0	"unknown"	"no"
31	"blue-collar"	"married"	"secondary"	"no"	1329	"yes"	"yes"	"unknown"	9	"may"	134	1	-1	0	"unknown"	"no"
36	"management"	"married"	"tertiary"	"no"	909	"yes"	"yes"	"cellular"	25	"jul"	250	3	-1	0	"unknown"	"no"
42	"technician"	"married"	"tertiary"	"no"	246	"yes"	"no"	"telephone"	12	"may"	360	2	-1	0	"unknown"	"no"
34	"services"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	21	"nov"	248	1	-1	0	"unknown"	"no"
34	"management"	"married"	"tertiary"	"no"	1267	"yes"	"no"	"unknown"	2	"jun"	87	4	-1	0	"unknown"	"no"
58	"retired"	"single"	"tertiary"	"no"	1411	"yes"	"no"	"cellular"	13	"may"	425	2	-1	0	"unknown"	"no"
31	"blue-collar"	"single"	"secondary"	"no"	1565	"yes"	"no"	"cellular"	21	"nov"	290	6	-1	0	"unknown"	"no"
33	"blue-collar"	"married"	"secondary"	"no"	372	"yes"	"no"	"unknown"	6	"may"	132	2	-1	0	"unknown"	"no"
24	"blue-collar"	"single"	"secondary"	"no"	117	"yes"	"yes"	"unknown"	12	"may"	470	1	-1	0	"unknown"	"no"
37	"blue-collar"	"single"	"primary"	"no"	117	"yes"	"no"	"unknown"	16	"may"	196	3	-1	0	"unknown"	"no"
34	"services"	"married"	"secondary"	"no"	70	"yes"	"yes"	"unknown"	23	"may"	138	4	-1	0	"unknown"	"no"
56	"blue-collar"	"married"	"unknown"	"no"	665	"yes"	"no"	"unknown"	20	"jun"	109	2	-1	0	"unknown"	"no"
44	"blue-collar"	"divorced"	"secondary"	"no"	558	"yes"	"no"	"unknown"	7	"may"	485	1	-1	0	"unknown"	"no"
44	"blue-collar"	"married"	"primary"	"no"	0	"no"	"no"	"unknown"	18	"jun"	192	5	-1	0	"unknown"	"no"
46	"services"	"married"	"secondary"	"no"	1034	"no"	"no"	"cellular"	8	"aug"	109	2	-1	0	"unknown"	"no"
39	"admin."	"divorced"	"secondary"	"no"	536	"no"	"no"	"cellular"	28	"jan"	29	1	-1	0	"unknown"	"no"
42	"blue-collar"	"single"	"primary"	"no"	-376	"yes"	"no"	"cellular"	18	"may"	53	1	-1	0	"unknown"	"no"
40	"services"	"married"	"secondary"	"no"	293	"no"	"no"	"telephone"	4	"feb"	192	2	-1	0	"unknown"	"no"
58	"housemaid"	"married"	"primary"	"no"	419	"no"	"yes"	"unknown"	5	"jun"	295	3	-1	0	"unknown"	"no"
29	"admin."	"single"	"secondary"	"no"	132	"no"	"no"	"unknown"	23	"may"	314	3	-1	0	"unknown"	"no"
54	"blue-collar"	"married"	"primary"	"no"	2110	"yes"	"no"	"cellular"	16	"apr"	618	1	-1	0	"unknown"	"no"
45	"services"	"married"	"secondary"	"no"	475	"yes"	"no"	"unknown"	30	"may"	230	2	-1	0	"unknown"	"no"
35	"unemployed"	"married"	"secondary"	"no"	315	"yes"	"no"	"telephone"	19	"nov"	70	1	-1	0	"unknown"	"no"
39	"entrepreneur"	"married"	"secondary"	"no"	283	"yes"	"no"	"unknown"	26	"may"	126	2	-1	0	"unknown"	"no"
32	"technician"	"single"	"secondary"	"no"	129	"yes"	"no"	"cellular"	7	"may"	213	1	-1	0	"unknown"	"no"
31	"management"	"single"	"tertiary"	"no"	518	"yes"	"no"	"cellular"	18	"may"	399	1	-1	0	"unknown"	"no"
50	"blue-collar"	"married"	"primary"	"no"	19	"no"	"no"	"cellular"	25	"aug"	103	3	-1	0	"unknown"	"no"
32	"services"	"single"	"secondary"	"no"	995	"yes"	"no"	"cellular"	26	"may"	119	1	-1	0	"unknown"	"no"
36	"blue-collar"	"single"	"secondary"	"no"	340	"no"	"yes"	"unknown"	16	"jun"	559	3	-1	0	"unknown"	"no"
40	"management"	"married"	"tertiary"	"no"	1855	"no"	"no"	"telephone"	8	"feb"	78	6	-1	0	"unknown"	"yes"
53	"management"	"divorced"	"secondary"	"no"	425	"no"	"no"	"cellular"	15	"jul"	416	3	-1	0	"unknown"	"no"
41	"admin."	"married"	"secondary"	"no"	437	"yes"	"no"	"cellular"	2	"feb"	138	1	-1	0	"unknown"	"no"
50	"technician"	"divorced"	"secondary"	"no"	-556	"yes"	"yes"	"cellular"	22	"jul"	270	2	-1	0	"unknown"	"no"
30	"management"	"single"	"tertiary"	"no"	2766	"yes"	"yes"	"cellular"	20	"nov"	244	1	-1	0	"unknown"	"no"
37	"blue-collar"	"married"	"unknown"	"no"	0	"yes"	"no"	"cellular"	21	"nov"	184	1	-1	0	"unknown"	"no"
34	"technician"	"single"	"secondary"	"no"	302	"yes"	"no"	"unknown"	14	"may"	282	1	-1	0	"unknown"	"no"
41	"admin."	"married"	"secondary"	"no"	-111	"yes"	"no"	"unknown"	30	"may"	84	3	-1	0	"unknown"	"no"
39	"services"	"married"	"primary"	"no"	1601	"yes"	"no"	"unknown"	23	"may"	201	2	-1	0	"unknown"	"no"
51	"services"	"married"	"secondary"	"no"	121	"yes"	"no"	"cellular"	10	"jul"	122	1	-1	0	"unknown"	"no"
36	"self-employed"	"single"	"secondary"	"no"	74	"yes"	"yes"	"cellular"	12	"may"	198	2	-1	0	"unknown"	"no"
30	"services"	"single"	"tertiary"	"no"	803	"no"	"no"	"cellular"	30	"apr"	243	1	-1	0	"unknown"	"no"
24	"management"	"single"	"tertiary"	"no"	933	"yes"	"no"	"unknown"	4	"jun"	122	1	-1	0	"unknown"	"no"
33	"technician"	"divorced"	"secondary"	"no"	-119	"yes"	"no"	"unknown"	27	"may"	150	1	-1	0	"unknown"	"no"
56	"technician"	"married"	"tertiary"	"no"	1476	"no"	"no"	"telephone"	31	"jul"	40	3	-1	0	"unknown"	"no"
59	"management"	"divorced"	"primary"	"no"	133	"yes"	"no"	"cellular"	9	"jul"	206	1	-1	0	"unknown"	"no"
49	"blue-collar"	"married"	"primary"	"no"	67	"no"	"yes"	"cellular"	13	"aug"	269	4	-1	0	"unknown"	"no"
34	"technician"	"married"	"secondary"	"no"	484	"no"	"no"	"unknown"	9	"may"	84	4	-1	0	"unknown"	"no"
23	"admin."	"single"	"secondary"	"no"	589	"yes"	"no"	"cellular"	6	"may"	62	1	-1	0	"unknown"	"no"
52	"services"	"married"	"secondary"	"no"	2993	"no"	"no"	"cellular"	11	"mar"	96	6	-1	0	"unknown"	"no"
53	"blue-collar"	"single"	"unknown"	"no"	1555	"yes"	"no"	"unknown"	27	"may"	383	2	-1	0	"unknown"	"no"
44	"management"	"married"	"tertiary"	"no"	1788	"no"	"no"	"cellular"	5	"aug"	166	2	-1	0	"unknown"	"no"
45	"technician"	"divorced"	"secondary"	"no"	1066	"yes"	"yes"	"cellular"	19	"nov"	124	2	-1	0	"unknown"	"no"
33	"entrepreneur"	"married"	"tertiary"	"no"	775	"yes"	"yes"	"cellular"	30	"jul"	60	3	-1	0	"unknown"	"no"
33	"management"	"married"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	17	"apr"	378	1	-1	0	"unknown"	"yes"
57	"entrepreneur"	"divorced"	"secondary"	"no"	-37	"no"	"no"	"unknown"	5	"may"	173	1	-1	0	"unknown"	"no"
37	"management"	"divorced"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	6	"aug"	99	5	-1	0	"unknown"	"no"
21	"blue-collar"	"single"	"secondary"	"no"	2265	"no"	"no"	"cellular"	17	"feb"	92	2	-1	0	"unknown"	"yes"
58	"blue-collar"	"divorced"	"secondary"	"no"	314	"no"	"no"	"unknown"	25	"jun"	67	2	-1	0	"unknown"	"no"
39	"blue-collar"	"married"	"primary"	"no"	279	"yes"	"no"	"unknown"	5	"may"	361	1	-1	0	"unknown"	"no"
27	"blue-collar"	"married"	"secondary"	"no"	72	"yes"	"no"	"unknown"	19	"may"	105	1	-1	0	"unknown"	"no"
27	"student"	"single"	"secondary"	"no"	2245	"no"	"no"	"cellular"	18	"jan"	163	1	-1	0	"unknown"	"no"
34	"technician"	"single"	"secondary"	"no"	264	"yes"	"no"	"cellular"	17	"apr"	222	1	-1	0	"unknown"	"no"
35	"self-employed"	"single"	"primary"	"no"	45	"no"	"yes"	"unknown"	6	"jun"	81	1	-1	0	"unknown"	"no"
30	"blue-collar"	"single"	"secondary"	"no"	583	"no"	"no"	"cellular"	18	"may"	453	2	-1	0	"unknown"	"no"
42	"admin."	"single"	"secondary"	"no"	1143	"yes"	"yes"	"telephone"	17	"nov"	106	1	-1	0	"unknown"	"no"
28	"technician"	"single"	"secondary"	"no"	122	"no"	"no"	"cellular"	3	"feb"	155	4	-1	0	"unknown"	"no"
43	"admin."	"single"	"unknown"	"no"	474	"no"	"no"	"cellular"	29	"jan"	571	1	-1	0	"unknown"	"no"
45	"admin."	"married"	"secondary"	"no"	43	"no"	"no"	"cellular"	12	"aug"	114	4	-1	0	"unknown"	"no"
44	"services"	"married"	"secondary"	"no"	-63	"no"	"no"	"unknown"	6	"jun"	392	2	-1	0	"unknown"	"no"
31	"blue-collar"	"married"	"primary"	"no"	490	"yes"	"no"	"unknown"	29	"may"	180	2	-1	0	"unknown"	"no"
25	"student"	"single"	"secondary"	"no"	1116	"yes"	"no"	"cellular"	2	"mar"	170	3	-1	0	"unknown"	"no"
30	"management"	"single"	"secondary"	"no"	308	"yes"	"yes"	"unknown"	2	"jun"	175	2	-1	0	"unknown"	"no"
52	"services"	"married"	"primary"	"no"	911	"no"	"no"	"unknown"	20	"jun"	29	2	-1	0	"unknown"	"no"
34	"blue-collar"	"married"	"secondary"	"no"	-185	"yes"	"yes"	"unknown"	13	"may"	276	1	-1	0	"unknown"	"no"
44	"technician"	"divorced"	"secondary"	"no"	-357	"yes"	"yes"	"unknown"	28	"may"	318	2	-1	0	"unknown"	"no"
58	"retired"	"divorced"	"primary"	"no"	47	"yes"	"no"	"unknown"	9	"may"	225	1	-1	0	"unknown"	"no"
56	"blue-collar"	"divorced"	"primary"	"no"	8	"yes"	"no"	"unknown"	5	"may"	157	2	-1	0	"unknown"	"no"
46	"blue-collar"	"divorced"	"primary"	"no"	216	"no"	"no"	"cellular"	2	"feb"	173	1	-1	0	"unknown"	"no"
55	"unknown"	"married"	"primary"	"no"	2074	"no"	"no"	"unknown"	20	"jun"	19	4	-1	0	"unknown"	"no"
35	"unemployed"	"married"	"secondary"	"yes"	1054	"yes"	"yes"	"cellular"	21	"nov"	106	1	-1	0	"unknown"	"no"
34	"blue-collar"	"married"	"tertiary"	"no"	20	"no"	"no"	"unknown"	4	"oct"	10	1	-1	0	"unknown"	"no"
37	"technician"	"married"	"tertiary"	"no"	732	"no"	"no"	"cellular"	25	"may"	354	1	-1	0	"unknown"	"no"
54	"technician"	"single"	"secondary"	"no"	23	"no"	"no"	"cellular"	30	"jul"	93	4	-1	0	"unknown"	"no"
43	"management"	"married"	"secondary"	"no"	2115	"yes"	"no"	"cellular"	18	"nov"	102	1	-1	0	"unknown"	"no"
28	"admin."	"single"	"secondary"	"no"	2831	"yes"	"no"	"unknown"	9	"may"	211	3	-1	0	"unknown"	"no"
60	"admin."	"divorced"	"secondary"	"no"	92	"yes"	"no"	"unknown"	5	"may"	130	1	-1	0	"unknown"	"no"
67	"management"	"divorced"	"tertiary"	"no"	361	"no"	"no"	"cellular"	13	"oct"	411	2	-1	0	"unknown"	"yes"
42	"entrepreneur"	"divorced"	"secondary"	"no"	31	"no"	"no"	"unknown"	18	"jun"	120	1	-1	0	"unknown"	"no"
43	"unemployed"	"divorced"	"secondary"	"no"	1854	"no"	"no"	"cellular"	30	"apr"	323	1	-1	0	"unknown"	"yes"
34	"management"	"single"	"tertiary"	"yes"	621	"no"	"no"	"cellular"	28	"aug"	205	3	-1	0	"unknown"	"no"
27	"admin."	"single"	"tertiary"	"no"	662	"no"	"no"	"cellular"	30	"apr"	47	1	-1	0	"unknown"	"no"
56	"blue-collar"	"married"	"secondary"	"no"	2190	"no"	"yes"	"unknown"	12	"jun"	270	1	-1	0	"unknown"	"no"
41	"blue-collar"	"married"	"secondary"	"no"	2852	"yes"	"no"	"unknown"	20	"may"	125	3	-1	0	"unknown"	"no"
52	"admin."	"married"	"primary"	"no"	2390	"no"	"yes"	"cellular"	19	"nov"	216	2	-1	0	"unknown"	"no"
35	"technician"	"single"	"tertiary"	"no"	354	"yes"	"no"	"cellular"	13	"aug"	274	1	-1	0	"unknown"	"no"
53	"retired"	"married"	"primary"	"no"	61	"no"	"yes"	"cellular"	10	"jul"	190	1	-1	0	"unknown"	"no"
32	"blue-collar"	"single"	"secondary"	"no"	301	"yes"	"no"	"unknown"	7	"may"	395	2	-1	0	"unknown"	"no"
39	"management"	"single"	"tertiary"	"no"	220	"yes"	"no"	"unknown"	8	"may"	87	2	-1	0	"unknown"	"no"
30	"services"	"single"	"secondary"	"no"	117	"no"	"no"	"cellular"	28	"jan"	135	1	-1	0	"unknown"	"no"
23	"student"	"single"	"secondary"	"no"	1809	"no"	"no"	"cellular"	8	"jul"	414	2	-1	0	"unknown"	"yes"
36	"management"	"married"	"tertiary"	"no"	1604	"yes"	"no"	"unknown"	11	"jun"	47	3	-1	0	"unknown"	"no"
33	"blue-collar"	"single"	"secondary"	"no"	5	"yes"	"no"	"cellular"	31	"jul"	188	3	-1	0	"unknown"	"no"
33	"blue-collar"	"single"	"secondary"	"no"	231	"yes"	"no"	"unknown"	2	"jun"	466	1	-1	0	"unknown"	"no"
54	"admin."	"married"	"secondary"	"no"	812	"yes"	"yes"	"cellular"	31	"jul"	83	6	-1	0	"unknown"	"no"
39	"management"	"married"	"tertiary"	"no"	2320	"no"	"yes"	"cellular"	20	"aug"	25	2	-1	0	"unknown"	"no"
38	"management"	"married"	"secondary"	"no"	336	"yes"	"no"	"cellular"	20	"apr"	259	3	-1	0	"unknown"	"no"
46	"entrepreneur"	"married"	"unknown"	"no"	4	"no"	"yes"	"cellular"	31	"jul"	171	4	-1	0	"unknown"	"no"
57	"management"	"married"	"secondary"	"no"	570	"no"	"no"	"unknown"	20	"jun"	75	2	-1	0	"unknown"	"no"
45	"blue-collar"	"married"	"secondary"	"no"	221	"no"	"yes"	"cellular"	25	"aug"	153	4	-1	0	"unknown"	"no"
34	"admin."	"single"	"secondary"	"no"	296	"no"	"no"	"cellular"	7	"jul"	147	4	-1	0	"unknown"	"no"
48	"management"	"married"	"tertiary"	"no"	732	"no"	"no"	"cellular"	14	"aug"	157	2	-1	0	"unknown"	"no"
51	"blue-collar"	"single"	"primary"	"no"	368	"yes"	"no"	"unknown"	9	"may"	205	1	-1	0	"unknown"	"no"
60	"admin."	"divorced"	"unknown"	"no"	791	"yes"	"no"	"unknown"	13	"may"	144	1	-1	0	"unknown"	"no"
50	"blue-collar"	"married"	"primary"	"no"	377	"yes"	"no"	"unknown"	7	"may"	221	1	-1	0	"unknown"	"no"
30	"management"	"married"	"tertiary"	"no"	732	"yes"	"no"	"unknown"	2	"jun"	231	1	-1	0	"unknown"	"no"
50	"entrepreneur"	"married"	"secondary"	"no"	854	"no"	"no"	"cellular"	16	"apr"	198	1	-1	0	"unknown"	"no"
45	"self-employed"	"married"	"secondary"	"no"	3080	"no"	"no"	"cellular"	19	"nov"	296	1	-1	0	"unknown"	"no"
50	"admin."	"single"	"secondary"	"no"	167	"no"	"yes"	"cellular"	28	"jul"	201	3	-1	0	"unknown"	"no"
47	"management"	"divorced"	"tertiary"	"no"	-363	"yes"	"yes"	"unknown"	27	"may"	513	1	-1	0	"unknown"	"no"
40	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	22	"aug"	61	4	-1	0	"unknown"	"no"
40	"management"	"married"	"secondary"	"no"	830	"no"	"no"	"cellular"	22	"aug"	155	6	-1	0	"unknown"	"no"
57	"technician"	"married"	"secondary"	"no"	254	"no"	"no"	"cellular"	27	"oct"	207	1	-1	0	"unknown"	"yes"
36	"management"	"married"	"tertiary"	"no"	1318	"yes"	"no"	"cellular"	7	"aug"	100	2	-1	0	"unknown"	"no"
43	"blue-collar"	"married"	"secondary"	"no"	1335	"yes"	"no"	"unknown"	6	"may"	371	2	-1	0	"unknown"	"no"
48	"blue-collar"	"divorced"	"primary"	"no"	0	"no"	"no"	"unknown"	6	"jun"	248	2	-1	0	"unknown"	"no"
39	"admin."	"divorced"	"secondary"	"no"	160	"yes"	"no"	"cellular"	5	"aug"	156	1	-1	0	"unknown"	"no"
30	"management"	"single"	"tertiary"	"no"	717	"yes"	"no"	"cellular"	13	"aug"	130	3	-1	0	"unknown"	"no"
42	"technician"	"married"	"secondary"	"no"	-350	"yes"	"yes"	"unknown"	30	"may"	149	1	-1	0	"unknown"	"no"
40	"management"	"married"	"secondary"	"no"	-63	"no"	"no"	"unknown"	9	"jun"	248	4	-1	0	"unknown"	"no"
54	"retired"	"married"	"secondary"	"no"	2626	"no"	"no"	"unknown"	13	"may"	151	2	-1	0	"unknown"	"no"
36	"blue-collar"	"married"	"secondary"	"no"	-9	"yes"	"no"	"unknown"	9	"may"	137	3	-1	0	"unknown"	"no"
43	"self-employed"	"married"	"tertiary"	"no"	2501	"no"	"no"	"cellular"	29	"jan"	153	4	-1	0	"unknown"	"no"
32	"self-employed"	"married"	"tertiary"	"no"	1676	"yes"	"no"	"cellular"	9	"sep"	223	2	-1	0	"unknown"	"no"
41	"services"	"married"	"secondary"	"no"	2399	"yes"	"no"	"unknown"	29	"may"	607	2	-1	0	"unknown"	"no"
57	"admin."	"married"	"unknown"	"no"	5	"no"	"no"	"unknown"	20	"jun"	165	2	-1	0	"unknown"	"no"
33	"admin."	"married"	"secondary"	"no"	855	"no"	"no"	"cellular"	15	"apr"	110	1	-1	0	"unknown"	"yes"
53	"technician"	"married"	"secondary"	"no"	529	"yes"	"no"	"cellular"	28	"jan"	558	1	-1	0	"unknown"	"no"
35	"admin."	"single"	"secondary"	"no"	163	"yes"	"no"	"unknown"	12	"jun"	483	1	-1	0	"unknown"	"no"
32	"admin."	"married"	"secondary"	"no"	-4	"no"	"no"	"cellular"	8	"may"	47	5	-1	0	"unknown"	"no"
40	"self-employed"	"married"	"tertiary"	"no"	1498	"no"	"no"	"cellular"	4	"feb"	62	1	-1	0	"unknown"	"no"
38	"services"	"single"	"primary"	"no"	-87	"yes"	"no"	"cellular"	13	"may"	531	1	-1	0	"unknown"	"no"
56	"retired"	"married"	"primary"	"no"	161	"no"	"yes"	"cellular"	22	"jul"	121	2	-1	0	"unknown"	"no"
37	"technician"	"married"	"secondary"	"no"	-403	"yes"	"no"	"unknown"	30	"may"	31	6	-1	0	"unknown"	"no"
33	"technician"	"single"	"secondary"	"no"	555	"no"	"yes"	"cellular"	4	"jul"	425	2	-1	0	"unknown"	"no"
33	"management"	"single"	"tertiary"	"no"	0	"no"	"no"	"telephone"	5	"jun"	109	1	-1	0	"unknown"	"no"
29	"student"	"single"	"tertiary"	"no"	559	"no"	"no"	"cellular"	3	"feb"	143	2	-1	0	"unknown"	"no"
29	"blue-collar"	"married"	"primary"	"no"	236	"yes"	"no"	"unknown"	14	"may"	554	1	-1	0	"unknown"	"no"
32	"management"	"married"	"tertiary"	"no"	2414	"no"	"no"	"cellular"	12	"aug"	439	4	-1	0	"unknown"	"no"
43	"management"	"divorced"	"tertiary"	"no"	-496	"yes"	"yes"	"cellular"	22	"jul"	420	3	-1	0	"unknown"	"no"
57	"blue-collar"	"married"	"secondary"	"no"	-353	"no"	"yes"	"unknown"	29	"may"	26	3	-1	0	"unknown"	"no"
36	"housemaid"	"single"	"secondary"	"no"	28	"no"	"yes"	"cellular"	11	"aug"	149	2	-1	0	"unknown"	"no"
32	"management"	"single"	"tertiary"	"no"	1962	"no"	"no"	"cellular"	13	"jan"	130	1	-1	0	"unknown"	"no"
47	"services"	"married"	"primary"	"no"	1496	"yes"	"no"	"unknown"	16	"may"	211	2	-1	0	"unknown"	"no"
37	"self-employed"	"married"	"secondary"	"yes"	0	"no"	"yes"	"cellular"	21	"jul"	320	1	-1	0	"unknown"	"no"
46	"blue-collar"	"married"	"secondary"	"no"	1004	"yes"	"no"	"unknown"	15	"may"	34	1	-1	0	"unknown"	"no"
31	"blue-collar"	"married"	"tertiary"	"no"	2827	"yes"	"no"	"unknown"	8	"may"	238	3	-1	0	"unknown"	"no"
32	"admin."	"married"	"secondary"	"no"	198	"no"	"no"	"cellular"	16	"jul"	132	2	-1	0	"unknown"	"no"
57	"retired"	"married"	"secondary"	"no"	939	"no"	"yes"	"telephone"	29	"jan"	267	2	-1	0	"unknown"	"no"
35	"services"	"married"	"secondary"	"no"	2179	"no"	"no"	"cellular"	20	"apr"	207	1	-1	0	"unknown"	"no"
50	"management"	"divorced"	"secondary"	"no"	2	"no"	"no"	"cellular"	19	"nov"	208	1	-1	0	"unknown"	"no"
32	"technician"	"divorced"	"secondary"	"no"	273	"yes"	"no"	"unknown"	4	"jun"	204	1	-1	0	"unknown"	"no"
27	"student"	"single"	"secondary"	"no"	274	"no"	"no"	"cellular"	27	"may"	283	1	-1	0	"unknown"	"no"
31	"technician"	"single"	"secondary"	"no"	218	"no"	"no"	"cellular"	26	"aug"	267	4	-1	0	"unknown"	"no"
27	"self-employed"	"single"	"tertiary"	"no"	970	"yes"	"no"	"cellular"	13	"feb"	55	2	-1	0	"unknown"	"no"
33	"management"	"single"	"tertiary"	"no"	627	"no"	"no"	"cellular"	27	"aug"	61	5	-1	0	"unknown"	"no"
50	"management"	"divorced"	"secondary"	"no"	-35	"yes"	"no"	"cellular"	18	"aug"	207	5	-1	0	"unknown"	"no"
32	"self-employed"	"married"	"tertiary"	"no"	518	"no"	"no"	"cellular"	27	"aug"	462	5	-1	0	"unknown"	"no"
35	"management"	"single"	"secondary"	"no"	0	"yes"	"no"	"cellular"	6	"may"	495	1	-1	0	"unknown"	"no"
50	"blue-collar"	"married"	"primary"	"no"	533	"no"	"no"	"cellular"	21	"aug"	212	4	-1	0	"unknown"	"no"
45	"unemployed"	"single"	"secondary"	"no"	382	"yes"	"yes"	"cellular"	18	"may"	182	1	-1	0	"unknown"	"no"
46	"entrepreneur"	"married"	"primary"	"no"	0	"no"	"no"	"cellular"	2	"feb"	64	1	-1	0	"unknown"	"no"
55	"entrepreneur"	"married"	"secondary"	"no"	113	"yes"	"no"	"unknown"	12	"jun"	186	1	-1	0	"unknown"	"no"
23	"management"	"single"	"tertiary"	"no"	377	"no"	"no"	"unknown"	28	"aug"	7	1	-1	0	"unknown"	"no"
40	"admin."	"married"	"secondary"	"no"	220	"yes"	"no"	"unknown"	30	"jun"	69	3	-1	0	"unknown"	"no"
32	"technician"	"married"	"tertiary"	"no"	2976	"yes"	"no"	"cellular"	14	"aug"	88	5	-1	0	"unknown"	"no"
43	"management"	"divorced"	"tertiary"	"no"	0	"yes"	"no"	"unknown"	8	"may"	123	2	-1	0	"unknown"	"no"
54	"self-employed"	"single"	"tertiary"	"no"	384	"no"	"yes"	"cellular"	27	"may"	200	1	-1	0	"unknown"	"yes"
37	"entrepreneur"	"married"	"tertiary"	"no"	189	"no"	"no"	"cellular"	2	"jun"	253	2	-1	0	"unknown"	"yes"
56	"admin."	"married"	"secondary"	"no"	2256	"yes"	"no"	"unknown"	15	"may"	171	2	-1	0	"unknown"	"no"
50	"unknown"	"single"	"unknown"	"no"	490	"no"	"no"	"unknown"	12	"jun"	189	1	-1	0	"unknown"	"no"
27	"services"	"single"	"secondary"	"no"	1636	"yes"	"no"	"unknown"	28	"may"	282	2	-1	0	"unknown"	"no"
55	"admin."	"married"	"secondary"	"no"	541	"yes"	"yes"	"cellular"	14	"jul"	512	3	-1	0	"unknown"	"no"
52	"self-employed"	"married"	"tertiary"	"no"	2289	"yes"	"yes"	"cellular"	21	"nov"	81	1	-1	0	"unknown"	"no"
38	"technician"	"married"	"tertiary"	"no"	-3	"no"	"no"	"cellular"	11	"aug"	148	3	-1	0	"unknown"	"no"
52	"housemaid"	"married"	"primary"	"no"	420	"no"	"no"	"cellular"	7	"aug"	139	4	-1	0	"unknown"	"no"
